team,landscape,strategy,aggregate_fn,labor_hours,starting_pos,seed,time,pos,fitness
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,25,"[-70, -69]",-9661.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,26,"[-63, -72]",-9153.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,27,"[-59, -72]",-8665.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,28,"[-58, -71]",-8405.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,29,"[-60, -67]",-8089.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,30,"[-60, -67]",-8089.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,31,"[-53, -67]",-7298.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,32,"[-53, -67]",-7298.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,33,"[-52, -63]",-6673.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,34,"[-54, -54]",-5832.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,35,"[-54, -54]",-5832.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,36,"[-51, -52]",-5305.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,37,"[-51, -52]",-5305.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,38,"[-52, -47]",-4913.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,39,"[-47, -47]",-4418.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,40,"[-47, -47]",-4418.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,41,"[-44, -49]",-4337.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,42,"[-44, -49]",-4337.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,43,"[-44, -49]",-4337.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,44,"[-44, -49]",-4337.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,45,"[-44, -49]",-4337.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,46,"[-36, -49]",-3697.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,47,"[-33, -49]",-3490.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,48,"[-33, -47]",-3298.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",2,49,"[-33, -47]",-3298.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,0,"[-98, -99]",-19405.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,1,"[-98, -99]",-19405.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,2,"[-98, -99]",-19405.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,3,"[-98, -99]",-19405.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,4,"[-98, -99]",-19405.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,5,"[-97, -97]",-18818.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,6,"[-94, -95]",-17861.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,7,"[-88, -97]",-17153.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,8,"[-88, -97]",-17153.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,9,"[-82, -96]",-15940.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,10,"[-82, -96]",-15940.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,11,"[-81, -93]",-15210.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,12,"[-81, -93]",-15210.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,13,"[-81, -93]",-15210.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,14,"[-80, -92]",-14864.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,15,"[-73, -91]",-13610.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,16,"[-70, -93]",-13549.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,17,"[-63, -94]",-12805.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,18,"[-63, -94]",-12805.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,19,"[-63, -94]",-12805.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,20,"[-62, -90]",-11944.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,21,"[-60, -86]",-10996.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,22,"[-60, -86]",-10996.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,23,"[-60, -79]",-9841.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,24,"[-60, -79]",-9841.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,25,"[-60, -79]",-9841.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,26,"[-58, -76]",-9140.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,27,"[-58, -76]",-9140.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,28,"[-58, -76]",-9140.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,29,"[-58, -74]",-8840.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,30,"[-57, -71]",-8290.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,31,"[-56, -70]",-8036.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,32,"[-56, -70]",-8036.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,33,"[-56, -70]",-8036.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,34,"[-57, -68]",-7873.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,35,"[-50, -69]",-7261.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,36,"[-50, -69]",-7261.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,37,"[-50, -69]",-7261.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,38,"[-50, -69]",-7261.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,39,"[-50, -69]",-7261.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,40,"[-50, -61]",-6221.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,41,"[-52, -55]",-5729.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,42,"[-51, -55]",-5626.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,43,"[-51, -55]",-5626.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,44,"[-51, -55]",-5626.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,45,"[-49, -53]",-5210.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,46,"[-49, -53]",-5210.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,47,"[-49, -53]",-5210.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,48,"[-51, -50]",-5101.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",3,49,"[-51, -50]",-5101.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,0,"[-95, -95]",-18050.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,1,"[-93, -90]",-16749.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,2,"[-93, -90]",-16749.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,3,"[-93, -90]",-16749.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,4,"[-93, -90]",-16749.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,5,"[-88, -87]",-15313.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,6,"[-88, -87]",-15313.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,7,"[-88, -87]",-15313.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,8,"[-89, -80]",-14321.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,9,"[-84, -82]",-13780.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,10,"[-84, -82]",-13780.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,11,"[-84, -82]",-13780.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,12,"[-86, -76]",-13172.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,13,"[-85, -76]",-13001.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,14,"[-79, -82]",-12965.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,15,"[-77, -83]",-12818.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,16,"[-78, -82]",-12808.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,17,"[-78, -82]",-12808.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,18,"[-78, -82]",-12808.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,19,"[-74, -82]",-12200.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,20,"[-76, -72]",-10960.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,21,"[-76, -72]",-10960.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,22,"[-76, -72]",-10960.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,23,"[-76, -64]",-9872.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,24,"[-67, -67]",-8978.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,25,"[-67, -67]",-8978.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,26,"[-67, -67]",-8978.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,27,"[-68, -62]",-8468.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,28,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,29,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,30,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,31,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,32,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,33,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,34,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,35,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,36,"[-64, -64]",-8192.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,37,"[-63, -60]",-7569.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,38,"[-63, -60]",-7569.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,39,"[-60, -55]",-6625.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,40,"[-55, -49]",-5426.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,41,"[-52, -46]",-4820.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,sum,50,"(-100, -100)",4,42,"[-47, -41]",-3890.0
